final_h,final_t,L,d_sequence,hash
14.84,92,5,"[12, 6, 3, 17, 8]",a4a0e277f24a0464e297c08bd1868754
14.96,100,5,"[3, 19, 4, 10, 14]",88123869b025b53b7c4517bea61fca6d
14.15,94,5,"[11, 23, 3, 4, 6]",fb964c0246949e8c0dcbb26258a47bf2
14.26,96,5,"[9, 17, 4, 2, 16]",0e014612a0520fae14f57b9e9059dbed
14.88,70,6,"[6, 5, 6, 8, 3, 7]",126c4df5b32d1b44c5aa554db2a3f573
14.57,78,5,"[10, 9, 9, 6, 5]",a0fa69b41d71ce2657e6da467bf20231
14.8,96,5,"[3, 17, 4, 14, 10]",84b5e7eebad81114d8dff869526ed35f
14.55,82,5,"[13, 4, 6, 7, 11]",e6303d02258da9c2d679caab318ecd1c
14.09,98,5,"[8, 26, 7, 6, 2]",7978e5a68bd64e88f70168eadda2d966
14.73,82,5,"[7, 9, 4, 12, 9]",fc35ee01d0aae1899f66de04d2fdce6c
14.28,92,5,"[13, 17, 9, 5, 2]",07df5e3c7d3b0607851bb62ef4a79a4f
14.46,94,5,"[18, 2, 13, 8, 6]",c99267db91deb9c604a0c23923a706d1
14.67,92,5,"[13, 2, 13, 11, 7]",bdefd4dc85886d1442cd0fd2b57b02cd
14.66,86,5,"[8, 15, 9, 8, 3]",984bd8cefe6ac60d888cc92deaf70590
14.88,70,6,"[3, 5, 6, 7, 8, 6]",22e80fe6a220ac336be4e23351d37187
14.21,104,5,"[3, 2, 22, 16, 9]",ca9feefc8cd50ed44e123f1dc67de2a2
14.52,80,5,"[7, 6, 5, 14, 8]",e1d84e3b079a1f92762bf3d6ccfdace8
14.62,108,5,"[2, 19, 3, 13, 17]",ad0b6890cf13656ec3a12e7e2c5b7afa
14.62,92,5,"[7, 15, 3, 16, 5]",052bf7ea353b30be4fcbd93de3857327
14.38,98,5,"[2, 10, 4, 14, 19]",b60bd234b404e9280f683302f6acf8b4
14.2,98,5,"[3, 2, 14, 14, 16]",cdba99c1f0dc745fd8b6ef7b8de447df
14.81,92,5,"[5, 3, 10, 16, 12]",88e3631ebe2d1367af5fe892b73ff1ca
14.63,86,5,"[12, 6, 3, 13, 9]",14761532d14e57c56d2b0199811c42a1
14.06,102,5,"[21, 3, 2, 17, 8]",9f451e707b398bc726ec04a9a84cb9e4
14.62,98,5,"[5, 21, 4, 4, 15]",bce9df7ef2bb2ca33241f8e3b115a07a
14.94,70,6,"[7, 8, 5, 4, 7, 4]",486d7e0c0aadfdbbf9a413292f218197
14.13,104,5,"[2, 22, 8, 17, 3]",8f1f9e5514311896393ab7e06280e202
14.02,108,5,"[2, 18, 2, 21, 11]",ece9b66277d050fb1e3145f7f3b71fe2
14.74,104,5,"[20, 3, 6, 4, 19]",a0e21ca86962700ac0528089f641a730
14.62,78,5,"[10, 7, 6, 10, 6]",e120f9c7e360a04f75729f44655b02e9
14.55,82,5,"[11, 3, 9, 9, 9]",9b51625ad674591ec6d88fb2267dc6c3
14.74,82,5,"[10, 7, 13, 6, 5]",0daee8e43a4f623791b9369327a03457
14.98,96,5,"[9, 3, 16, 15, 5]",31f4828125251d653ac1e10e17f33849
14.92,70,6,"[9, 6, 6, 4, 6, 4]",1c84f3676a49df3c8b791a5a30d16eb6
14.19,104,5,"[15, 2, 9, 23, 3]",36d74eebdcaf268f01437bfa82ef96de
14.88,70,6,"[7, 8, 5, 3, 6, 6]",86bb57e909d161083cb7e90f9387a18c
14.34,56,8,"[4, 3, 3, 3, 4, 3, 4, 4]",566d54e26f14534bcd7306228d2ebfb6
14.3,66,6,"[5, 7, 3, 6, 8, 4]",5df2120d4d633408841e35bef349c0c1
14.99,104,5,"[17, 20, 8, 4, 3]",f422a8f3fccfbd745be9bab21b7b9a7d
14.39,108,5,"[13, 25, 2, 3, 11]",292d8f7d20d59e9927d06bd723dee136
14.97,96,5,"[11, 14, 2, 13, 8]",679f75407bee97c0d9077a5de6b8ee6a
14.62,84,5,"[5, 7, 9, 5, 16]",2f9d9a4788a4be980b0ec6cc7aef05af
14.98,108,5,"[14, 6, 2, 24, 8]",d291b19b2b97a3a9e5a82c705ae7f68e
14.13,96,5,"[3, 23, 5, 13, 4]",ad48446da469f037e0d9d7acad1f0994
14.55,84,5,"[3, 8, 7, 13, 11]",414327b6b110012c18972bf2158eb48a
14.62,86,5,"[15, 12, 5, 4, 7]",9cc5e418774a2e989edc48d2a4082b8d
14.89,108,5,"[2, 5, 19, 8, 20]",805dbe564ed0c84f25020d92ef62c80b
14.63,100,5,"[4, 24, 8, 3, 11]",ae263145d29e5ef3aab3c5adef5e5df8
14.89,106,5,"[17, 14, 2, 4, 16]",301875e54f65e15031800849e9765c28
14.57,84,5,"[9, 4, 9, 5, 15]",fd27483a4f8209ff47d54c2aaf9bb960
14.68,106,5,"[9, 3, 3, 13, 25]",33cae23a921969c510c9060bf82ebd8e
14.55,84,5,"[8, 3, 13, 11, 7]",7ba65f316b90eafbaa20e1f5e40ec31b
14.92,70,6,"[4, 6, 9, 6, 6, 4]",66761e4fbdb3c1ec59097fe8e36bba9c
14.51,98,5,"[4, 17, 6, 19, 3]",7f7237b155c8c39283155ea97f940c00
14.21,76,5,"[6, 9, 4, 8, 11]",24b7f0e9d0fcddfa0b935649b7920843
14.75,92,5,"[9, 12, 5, 17, 3]",56849a06b384dfa16c568972337d0fa3
14.94,92,5,"[17, 7, 8, 11, 3]",93a2ec114e518fb455c28668d1c19546
14.76,98,5,"[7, 11, 20, 9, 2]",4c57d827b4aa4846c7dfdea08e25395b
14.88,92,5,"[3, 7, 18, 10, 8]",ea2ad3a5ad7ea7a578d9fb3fe9f6afa9
14.68,86,5,"[8, 13, 12, 3, 7]",80a5d06bf513b9a0a7d9a960ce3e0664
14.25,66,6,"[6, 3, 6, 5, 9, 4]",8825f4db7478dc1c9ebc510fd6909b23
14.3,80,5,"[6, 5, 6, 16, 7]",6963d69a003e1e75255529571c620ea6
14.25,66,6,"[6, 3, 9, 5, 6, 4]",4d363d14b79a161c62d379e8460dbc67
14.55,100,5,"[11, 17, 4, 16, 2]",bfe630eca048f8d66b15d7d1986eea5e
14.23,80,5,"[10, 4, 4, 12, 10]",946c435f67755d4145c423a1322608e0
14.92,100,5,"[9, 8, 6, 3, 24]",b4c7f13f048e012e7c33ec570212f2f3
14.24,76,5,"[4, 7, 7, 11, 9]",25cff9928854202cf3019b49262c3cf6
14.56,92,5,"[9, 3, 14, 16, 4]",f00e10ba6393c17dbb74d51816a810b9
14.14,76,5,"[10, 9, 5, 4, 10]",a71ecfc686eeaad2393bad99fc0c2d1a
14.94,70,6,"[7, 4, 8, 4, 7, 5]",1a033c237a305e379b905231e0696c1e
14.2,104,5,"[6, 4, 23, 17, 2]",ddb1d9c6a96878c62e8ba5f450d06503
14.21,92,5,"[14, 13, 2, 4, 13]",ac2f5ddd7571db50223962e57922721f
14.3,92,5,"[9, 2, 20, 8, 7]",5f39cbba251cde66966b221253a18261
14.85,94,5,"[13, 18, 3, 7, 6]",e10185b7a3fbe7b5fe03f4436d029869
14.38,92,5,"[2, 11, 6, 18, 9]",a1916a9694f0b3025597ce489a357add
14.97,94,5,"[10, 20, 4, 8, 5]",a1582f1927ae83e524552aa3f85ed1bd
14.83,92,5,"[3, 11, 16, 11, 5]",22f5c5795b80197eb50d682efce9bd48
14.73,100,5,"[7, 19, 3, 4, 17]",9e182d6651eec4bb78ef61b2b51d3d65
14.6,102,5,"[4, 15, 3, 23, 6]",f52e802eeef29b5e25f755d75834165c
14.32,92,5,"[17, 16, 3, 5, 5]",e6e1d62b825f95de8edda851e0858d62
14.66,94,5,"[6, 18, 15, 4, 4]",14e2a88c97e82c0bed0f55e8e5561ce1
14.59,108,5,"[14, 21, 3, 2, 14]",01e47c660e85d35ea871325da6570f43
14.23,76,5,"[10, 11, 7, 5, 5]",980682f46312f2f0bc2c382a67efc2ac
14.66,100,5,"[16, 3, 10, 18, 3]",195d7128ed6e24cc1a0de43594a308f8
14.97,106,5,"[5, 16, 20, 2, 10]",5bad4d67256e3e6e03f86605d4b4eaff
14.39,94,5,"[7, 4, 8, 24, 4]",0be3d1c02c876d32a2e6d802ac0d4e32
14.6,100,5,"[2, 6, 23, 10, 9]",b216012f1d33130cdcce08d7c9cf5253
14.42,106,5,"[23, 7, 2, 4, 17]",e7385fdca2b7e9ff88d539a24929dfe9
14.37,94,5,"[3, 12, 7, 4, 21]",7eb5aeb4a0f21fa11adffdfaa7fcd4b0
14.78,92,5,"[16, 13, 9, 3, 5]",7aaa947ae2aa92319213c323dd9a3f5c
14.26,96,5,"[4, 9, 2, 17, 16]",0b2f4ad730a22acf24e62ed3b67caa07
14.97,92,5,"[4, 13, 11, 4, 14]",c81f3fc75e4e36ab4a55333779466307
14.61,78,5,"[6, 6, 11, 7, 9]",b0d3dff88c1d10f1a0db3c418c8bed74
14.46,92,5,"[4, 8, 22, 8, 4]",9f62e57394a802643d6d99f8208c3a1d
14.42,98,5,"[6, 16, 19, 2, 6]",0b34f8e968aefb58f40627778811eb2f
14.46,92,5,"[4, 22, 8, 8, 4]",e4a3be4599597b8a3c05f9e20dc6ea64
14.2,72,5,"[8, 7, 7, 8, 6]",d209d0e125d2693e97a112417c3bd6c1
14.57,106,5,"[4, 19, 2, 8, 20]",65c32b9c55163c90ce4a7d4fb00f43a3
14.63,96,5,"[13, 13, 5, 15, 2]",f96c463400e0e43fa435c56b1e6ef95e
14.61,108,5,"[5, 6, 2, 19, 22]",0b51d665d229f4a25df72eab1e27382d
14.27,76,5,"[11, 8, 4, 8, 7]",4226887c3604b1a57076573ac6520b57
14.76,98,5,"[2, 7, 19, 8, 13]",3a39c0c948f8a57a778071527d310768
14.8,96,5,"[7, 17, 3, 16, 5]",9cb968b59f27a29433a274188046f9d6
14.81,104,5,"[6, 2, 10, 24, 10]",6e3965e6fd84d1ad52679a0a1f11e280
14.91,94,5,"[19, 5, 13, 5, 5]",52ec2ede605307364397e467b5c6b97c
14.86,96,5,"[19, 14, 4, 7, 4]",c51d7b7fedb5d8da462ad3689e823a24
14.27,76,5,"[7, 8, 11, 8, 4]",b3942a8e0684ccad82c9c4bf669d68ae
14.64,92,5,"[10, 2, 7, 14, 13]",cd8d5d374cc1c58e3d8cbb26008f7bb7
14.21,66,6,"[9, 5, 7, 3, 4, 5]",3d8c195c3be5c5afd38d7712dfd59b56
14.3,100,5,"[15, 21, 2, 4, 8]",eb640045fe0072cee78ac011f156786c
14.62,102,5,"[5, 3, 14, 5, 24]",638db44cc211a001a43a81e0ab870a76
14.0,92,5,"[5, 13, 21, 4, 3]",ba4ba99c500c483f0d6df52511d8c1ac
14.62,68,6,"[7, 6, 8, 3, 5, 5]",02829f976b1c73d4ceb2184c6ea112cc
14.61,92,5,"[3, 11, 8, 19, 5]",7a18ec75b7659fda5d79b4ff5600a9fd
14.52,80,5,"[6, 7, 14, 8, 5]",e0ce532388e92f491f6e5916783a1770
14.91,98,5,"[4, 13, 11, 18, 3]",afca5e2124f24a1b0af303ff7d74ce56
14.21,76,5,"[6, 11, 4, 9, 8]",88da7fe0f0c8e0efb3bb3a55e117cb95
14.98,98,5,"[12, 7, 12, 16, 2]",cf524eacb8493f720cf739ded6a909f3
14.69,106,5,"[23, 4, 12, 12, 2]",fdef6fb10510e2c0e7d4808ddb089938
14.62,98,5,"[3, 24, 10, 5, 7]",e34c409fa279b0c6ecb8a879d5e544dd
14.25,66,6,"[6, 3, 6, 4, 9, 5]",987deae34b4c1847da5deac2a1b8417f
14.11,96,5,"[2, 11, 5, 7, 23]",08f5de3984746fabfe8c46e817165b1b
14.64,108,5,"[3, 5, 17, 4, 25]",cada1cb030b67ed0b0bd92310aab8c5b
14.83,100,5,"[6, 19, 3, 5, 17]",1abee4ef324d84745f89696ec7873727
14.74,94,5,"[4, 13, 16, 11, 3]",f03aac607e7cbeaedeb047573218e15d
14.39,102,5,"[3, 2, 14, 16, 16]",8c2549ef806b60ba839df9c28c6f5fc5
14.61,94,5,"[4, 10, 19, 3, 11]",29d53f39e37f5dbd9d4535a6a736e668
14.66,100,5,"[10, 9, 3, 4, 24]",7cc696cf71a8a478cbcec0880498e47b
14.44,92,5,"[7, 3, 6, 22, 8]",b304d199009e8c430eaba0d4c3067296
14.81,98,5,"[7, 2, 9, 19, 12]",3cf8fda1a36887a52190b75c09f3e776
14.08,98,5,"[27, 10, 4, 4, 4]",c0796ea40f59882786dc81616e22b4ba
14.24,96,5,"[11, 2, 11, 20, 4]",137e0112974e5cc26fa76756c6622752
14.18,100,5,"[4, 8, 29, 4, 5]",00b9ffbed143163206b14c52ce8a4391
14.14,98,5,"[4, 7, 19, 2, 17]",ed3d7e05900505bf8d9fe46499d6a560
14.7,106,5,"[20, 5, 19, 7, 2]",556c79a8ad77abeb8301cb251ee6d3fc
14.76,104,5,"[3, 10, 22, 14, 3]",f67765a48c1e8cead6c1bb9ea83d1e5e
14.61,98,5,"[5, 10, 25, 4, 5]",e5ddf10c9eefd0f0b75a621279feb957
14.55,100,5,"[17, 2, 4, 11, 16]",20e4ad6d1d6bce03da2e64bac608982d
14.17,72,5,"[6, 6, 8, 8, 8]",67f46313381e176dbeca41eadcbdba16
14.02,92,5,"[2, 7, 6, 9, 22]",5461724039c98b3e6a81e64098d6b1a6
14.87,82,5,"[8, 8, 6, 6, 13]",0898e25b3cbdeb493b8d50eea543407e
14.55,102,5,"[2, 20, 10, 4, 15]",715bfc90d20881a40a10371bc1528cdc
14.57,100,5,"[13, 18, 13, 4, 2]",d775b73be39821818915f989793118db
14.23,92,5,"[4, 3, 19, 6, 14]",97610e8149860217d033aaf0bfe8cb9f
14.86,82,5,"[5, 10, 6, 9, 11]",4f83b53bbd886c28ecef45192aad1f4b
14.08,92,5,"[4, 5, 3, 17, 17]",430f96172b96f584ab9fd19e09a74dfb
14.78,78,5,"[7, 7, 8, 8, 9]",0024fc1fbbb671c2940d4a4ad71e7109
14.99,92,5,"[3, 8, 17, 8, 10]",483d40711b4aa557077b4fb50b432a15
14.3,100,5,"[14, 24, 5, 3, 4]",e07592da35df53b4270ef4fca6db8bea
14.64,68,6,"[5, 5, 8, 4, 4, 8]",e327359ae7e0774410b2eb32607f5833
14.06,92,5,"[4, 17, 9, 14, 2]",3726fc949f20c12cb87f685d6ed3d95a
14.04,100,5,"[12, 4, 2, 25, 7]",4aea1ef5bc4045d0b1440950b3d06318
14.57,92,5,"[20, 9, 3, 5, 9]",92fa78ceaa00f5504365d7fbd7bac160
14.25,96,5,"[2, 9, 18, 15, 4]",71f099e2b8b969a50b0d6f3fb2fd8e85
14.23,76,5,"[5, 8, 8, 5, 12]",16b7a562430e6c51f1306976601fd82b
14.4,92,5,"[4, 10, 20, 3, 9]",5f96fd273b013a524d32350ab4400aac
14.37,76,5,"[6, 8, 5, 11, 8]",28cbb36c57f7799a3729bb4500268017
14.88,70,6,"[8, 7, 6, 3, 6, 5]",416c6ec09f80dc3c700f17717bbbcd9c
14.34,56,8,"[3, 3, 4, 4, 3, 4, 4, 3]",d8693da45a4946896414abf5629a7ba9
14.14,104,5,"[25, 3, 12, 2, 10]",a2ad2f017a544bda472a5256ff161631
14.39,108,5,"[13, 2, 11, 3, 25]",ab30ba146a0bcec1c56e51e6950be04c
14.77,98,5,"[7, 4, 8, 25, 5]",9edf1416717d2f011936afd779fba695
14.24,76,5,"[7, 7, 9, 11, 4]",b0eb176f22ab8541c4404c91be30785d
14.94,92,5,"[14, 14, 4, 10, 4]",76e4767253035b9b5a0792b9d9964f0a
14.3,66,6,"[4, 3, 7, 6, 8, 5]",c06808979d83602c8f5333e64da5da28
14.56,96,5,"[3, 3, 14, 16, 12]",c8db0173a9de0140013855554ab46841
14.07,104,5,"[26, 3, 10, 2, 11]",7cc847b8146bb1708bcec19824e6a9fd
14.09,100,5,"[9, 17, 19, 2, 3]",ae97af8965aca40a872fc4daa828d6fc
14.7,106,5,"[7, 20, 19, 2, 5]",6b5a06d2f67087ea5f86652fcbd5e4a6
14.73,104,5,"[28, 9, 3, 6, 6]",e9565c8d6e10caa10053ef4bcbb8fa35
14.24,96,5,"[22, 8, 2, 11, 5]",67bb183e7a56558416313b82dabcca64
14.78,100,5,"[4, 26, 5, 9, 6]",ec50b455252fda2f526fe8cfe07e36bd
14.87,70,6,"[5, 5, 4, 6, 10, 5]",1db11be31e41e6f73fb7e9abdc4efdff
14.19,104,5,"[3, 15, 26, 4, 4]",4b17e5137d197ba0a1af95f50ef84c09
14.51,94,5,"[19, 11, 2, 7, 8]",6d1fd79614b638cf71ed88d918d56551
14.11,72,5,"[7, 5, 9, 7, 8]",ca66bb3777b9c94d161aa8d718d23c5c
14.86,82,5,"[5, 11, 9, 6, 10]",efd68a6bdf74f55a2d67452b7e13d3f2
14.66,92,5,"[15, 8, 2, 9, 12]",fa269bce548685a0f91b76aebb5aab1d
14.78,78,5,"[9, 7, 7, 8, 8]",a6d6949f5430f8c82879e5c143dec9bb
14.4,108,5,"[24, 5, 5, 18, 2]",10102733c2553cc67bac7b45f4b84fe1
14.66,94,5,"[2, 11, 14, 6, 14]",f1366d57b184dd9fd929d057af321625
14.65,96,5,"[9, 14, 6, 2, 17]",27f54246d9545104024b00bbfe0363b7
14.98,98,5,"[2, 14, 16, 9, 8]",60bcd3eb275da009df7d3dfa21574157
14.73,92,5,"[6, 18, 12, 7, 3]",9f11b45a6eafdc542a7507a2e0c2ad5a
14.83,82,5,"[6, 5, 12, 9, 9]",57c38b78f6fa25b4f5e1379080a0bf95
14.78,78,5,"[7, 8, 7, 9, 8]",49fc84945595729626501d60c780424a
14.08,58,7,"[3, 3, 5, 4, 4, 4, 6]",b2309d9e5f2d4b59e0aa35ac831c62ab
14.57,78,5,"[11, 9, 7, 5, 7]",9b2df5de8388c9056a925650c4918cf1
14.27,80,5,"[3, 6, 11, 10, 10]",db340bab5e92932db0b9c1ef09995dfd
14.34,92,5,"[4, 5, 20, 4, 13]",5cd898da230de179fb68c984061ae425
14.9,82,5,"[8, 13, 7, 6, 7]",57d06b47545c26f1b68781beb63f3583
14.11,92,5,"[7, 7, 3, 24, 5]",fba1dba88654d408c6cdb4fd457b0ab7
14.98,64,7,"[6, 4, 3, 5, 5, 6, 3]",3d5e04096a9fc1f126fecea94b1bbfc6
14.62,102,5,"[8, 15, 21, 2, 5]",b926301a0ddc59bcefb9ab04ae66c09e
14.88,92,5,"[14, 12, 12, 3, 5]",b0878adcf2469cfe69399510b153a374
14.66,100,5,"[27, 6, 8, 4, 5]",6438d42026b4b42ec1e51585494afe59
14.15,76,5,"[6, 12, 9, 7, 4]",04af12151722b1b72ea4579c49280396
14.62,78,5,"[8, 5, 9, 7, 10]",e31b7ab35823d3da22e34745f6100340
14.56,82,5,"[11, 10, 5, 4, 11]",149e3b371ac1a4be9b0fabe29b6547ae
14.36,98,5,"[3, 26, 9, 5, 6]",94512d99d63afee0e9b75926ddc0a77c
14.71,82,5,"[7, 12, 10, 4, 8]",1ef777bd618be7ec11e15cdb9f9228d5
14.21,74,5,"[7, 5, 9, 6, 10]",195af9f884b81c8ee7cf497f8757c6c4
14.43,80,5,"[10, 10, 4, 5, 11]",776b432d08db9928caba957b414fc030
14.57,100,5,"[4, 5, 27, 9, 5]",a776966806e5c11b9e64c8aef164dbcd
14.15,72,5,"[7, 6, 6, 8, 9]",08f640e38c4512addf305ac1e5784747
14.88,82,5,"[8, 5, 12, 9, 7]",f40a82b5c2099e1ccc97aa5a4a45c08e
14.34,56,8,"[4, 3, 3, 4, 3, 4, 4, 3]",5806eb5e18498691aa6292ebcdb7223f
14.4,100,5,"[3, 6, 4, 25, 12]",142882d2ad3f4fe5c0a072204a47816e
14.66,68,6,"[6, 6, 3, 8, 6, 5]",dd877c44a24df63e51754c088571d85b
14.91,92,5,"[20, 6, 8, 8, 4]",b818d06fd0ef55da64c569192bdf3c4e
14.56,84,5,"[12, 3, 8, 7, 12]",177875b0836c590e3674ce7a5a60d19e
14.3,80,5,"[8, 7, 3, 12, 10]",4831b186d9cc97e1be17bd6345500f13
14.61,86,5,"[4, 13, 4, 12, 10]",c91a2f3f81ab87674158ee45575391b6
14.69,94,5,"[3, 17, 4, 13, 10]",56b03eb1a9f0a2e90e79a186eace3537
14.7,96,5,"[7, 2, 8, 17, 14]",8e6c1e38152db7440bfeacaaaa39c74d
14.96,98,5,"[8, 9, 17, 2, 13]",f678bd1ac13e6764612c09eddb2b35e3
14.68,86,5,"[13, 8, 12, 3, 7]",a30007abf69b73b0871912892df5517b
14.62,78,5,"[7, 10, 8, 9, 5]",422005e469a28f2d04028b3e9a0027f5
14.93,96,5,"[8, 10, 2, 13, 15]",1139e1ec2bfade7cf98bc8a25820c638
14.62,82,5,"[5, 7, 15, 6, 8]",bdb6cd430b8b61f5dfe2b1d9fcebffbd
14.74,82,5,"[10, 7, 13, 5, 6]",983d41c17215a1a2bd557e8d6b625de9
14.79,96,5,"[13, 14, 2, 13, 6]",6260845f5d8ee2a31efa7b8e21727362
14.15,72,5,"[7, 6, 8, 9, 6]",a6644d61e7bc8fd66c2764adf54cf1a1
14.86,82,5,"[11, 9, 6, 10, 5]",4524d6ea9542613f353f8551d465c2f7
14.97,92,5,"[9, 3, 7, 10, 17]",8f3e9ab72567af44adddb47e4ca37d67
14.78,78,5,"[7, 7, 9, 8, 8]",f9b2a54f78fef614d64041f7d3a66f79
14.94,92,5,"[7, 15, 5, 4, 15]",0f0ab1d5e9537406e22c3cd624be8800
14.65,86,5,"[6, 13, 11, 10, 3]",8a5ea16314774ae2b46c90c7a526179a
14.25,76,5,"[5, 6, 12, 9, 6]",0ffb438212747f620a28a812d0b9ab10
14.87,92,5,"[13, 3, 8, 6, 16]",4efa1d72bc27808577182c7d4b1715aa
14.66,116,6,"[2, 7, 5, 37, 5, 2]",8bd437e1da5ec4080d65ef1b099e70fa
14.34,76,5,"[9, 5, 7, 6, 11]",8e726d936a2fd4f22258509b8ccff7e1
14.99,94,5,"[17, 12, 4, 10, 4]",b28d9791f0307b66e6f1668df84967c6
14.44,96,5,"[7, 22, 9, 8, 2]",1cf4a630ef8c7a67d7d242122ba304ce
14.51,84,5,"[10, 6, 13, 3, 10]",36dbf6324d0919662fdfb3c6f9773152
14.89,92,5,"[4, 19, 5, 8, 10]",0a5a92e86dae135b504db54a76629461
14.26,80,5,"[9, 8, 7, 3, 13]",e295af2ff0480be25e175dbb5cf8c363
14.4,98,5,"[27, 5, 8, 4, 5]",d1a90dddf60e8e32f4f808218ed17461
14.04,72,5,"[8, 6, 10, 5, 7]",0f0e1883e86d160bac688c3b1058c79c
14.98,92,5,"[8, 3, 7, 12, 16]",d4a4a0bc9b9cc35e09058879eed11dce
14.11,72,5,"[8, 5, 9, 7, 7]",508023bb57b2df2085ade1bdd6ce5568
14.86,82,5,"[5, 9, 10, 6, 11]",e60fef45f2436daf74f9e25db37e05b7
14.78,78,5,"[7, 8, 9, 8, 7]",e1eb3dfd9e2a2ab97d9d7713e6e53751
14.44,92,5,"[4, 4, 9, 22, 7]",194aa70ebbe7dbe245097e1d623d4a6e
14.66,68,6,"[9, 4, 5, 6, 6, 4]",a5ee8b137995a5eb2950a45067698abc
14.54,80,5,"[11, 6, 6, 5, 12]",2e90c8ef459d8f41200c43be2138013c
14.41,98,5,"[8, 5, 21, 2, 13]",d91a533107013919a631d10992cad902
14.06,106,5,"[3, 17, 7, 2, 24]",254340bd0498a1710a4448b73cfe6dd0
14.78,92,5,"[4, 7, 21, 6, 8]",cb63bd7634504bcb294755464ff27f65
14.69,86,5,"[7, 9, 10, 14, 3]",18b21a80e724b05b12deea5754bf3083
14.91,70,6,"[7, 7, 5, 3, 6, 7]",a98d3a31c45fd913b1f06e9f15014f65
14.99,88,5,"[6, 13, 8, 13, 4]",7b280acbfb528adc1563bd6aabf72bbf
14.62,100,5,"[3, 3, 14, 10, 20]",e3ad25c09892db8d32e20fa5822f8d23
14.39,92,5,"[13, 15, 11, 5, 2]",1ba6680f35d1b494c74f1a2092093c31
14.23,96,5,"[19, 2, 4, 9, 14]",50bf31dfb0d4acca40f2da4598086824
14.26,94,5,"[21, 4, 3, 6, 13]",0252665ab0ef5c18c13c7c654c53982a
14.62,100,5,"[14, 10, 3, 3, 20]",2dea5449335ad24b3f165d4d6243832c
14.14,94,5,"[4, 15, 5, 20, 3]",45d297c243b2ede13251c4e843f53698
14.39,92,5,"[4, 3, 7, 16, 16]",14d1138ec8fddb4699dc2fe6a5bb4e51
14.26,96,5,"[3, 3, 13, 8, 21]",d137c61e3b61140d81854597aed75306
14.78,92,5,"[10, 13, 9, 2, 12]",12b4000437d9cf60707a10ab4da5a4eb
14.59,78,5,"[8, 7, 8, 5, 11]",2202b97f019d0ffd968b6ad1592f286d
14.63,82,5,"[8, 4, 6, 11, 12]",a1e8ee36e464806bcfcf9063c396f916
14.71,82,5,"[8, 12, 4, 10, 7]",e3718583f5edccd97488be9dc0cfec10
14.48,96,5,"[19, 12, 2, 5, 10]",349f5810bb0802ba48a4e79667d0a005
14.58,84,5,"[9, 13, 10, 7, 3]",75752ba86ae0c3eeb7ceb7d71246d43c
14.3,80,5,"[5, 8, 4, 9, 14]",6cfcb9a76ad21689a62f2e2f4ad95035
14.47,98,5,"[14, 20, 3, 9, 3]",041c0b3b86c1d900d0bec0501aae8442
14.04,72,5,"[6, 7, 10, 5, 8]",1305456f4b205ddd683b947fc8cd754d
14.52,92,5,"[10, 2, 14, 6, 14]",6da91426d87619588b7247d4d9816753
14.96,102,5,"[7, 15, 19, 2, 8]",fde426e627bfb7cdc6525d0b9d3f2765
14.45,96,5,"[7, 6, 19, 2, 14]",1e6644510d12272078bb6414e20e5918
14.59,84,5,"[8, 5, 11, 4, 14]",74d0c69fcdebd0edcfa5dfc04255da70
14.34,80,5,"[11, 9, 3, 7, 10]",3b76481b499ef777e411ca860e7f5287
14.04,72,5,"[7, 5, 6, 10, 8]",7d843bda15c9e6c716e69c85f5008a6b
14.55,92,5,"[8, 17, 2, 11, 8]",183b81a2cd8855cd38471a499637bb1d
14.23,76,5,"[8, 5, 12, 5, 8]",5ec6c9a6f077b4dae3fae2218bf5c357
14.92,92,5,"[17, 4, 5, 13, 7]",97a760ccd80c46d70f204ca863536637
14.41,96,5,"[3, 11, 3, 20, 11]",1cda0849342c11ecf254d659a520cccf
14.57,84,5,"[4, 13, 6, 13, 6]",e1ff4faca1eb434135858b4a7e3deef6
14.3,80,5,"[5, 14, 8, 9, 4]",e1a943d1e35ec83371493d0a5bb048c0
14.7,98,5,"[9, 13, 2, 6, 19]",3afb4e0e66630487ef859a31d6678f84
14.95,104,5,"[16, 5, 6, 3, 22]",2855e87e7157c245a4b10da7cb26ef3c
14.93,104,5,"[14, 13, 19, 3, 3]",1ba28ba4ad517a1934327864090622d1
14.59,80,5,"[4, 8, 7, 10, 11]",b3eb45ece64987e02b1d32f40a59c834
14.3,92,5,"[12, 20, 3, 4, 7]",6593fecf0d8f4caaef7e7336534c3430
14.63,102,5,"[6, 24, 8, 2, 11]",168b1ac21ac53331ae19fa01d3d7d0fc
14.4,98,5,"[20, 15, 8, 3, 3]",6134c2c4d49b07ced8374d0517a968a7
14.86,102,5,"[13, 15, 17, 3, 3]",dc33e2b5007ff968a1cb921ba8bede12
14.56,84,5,"[4, 16, 7, 6, 9]",e8d9f216306f47e6516620cd8d70de6a
14.42,94,5,"[11, 3, 13, 3, 17]",e051030f5bb6254622a012bed9b50414
14.54,100,5,"[14, 3, 21, 3, 9]",62bef47a2984a5c066cb952c210a4646
14.3,66,6,"[7, 6, 8, 3, 4, 5]",d1408c6cc85db7a552024c1e586a75cc
14.54,104,5,"[18, 22, 4, 5, 3]",bb41289d7a7f3986b3b100c60889f75e
